delaware
,wilmington
,,newark - christiana
,,,residence inn,Residence Inn Salt Lake City Sandy (Utah)
,,,country inn and suites,Country Inn & Suites Salt Lake City South Jordan
,,,holiday inn express,Holiday Inn Express Hotel & Suites Sandy (Utah)

,,,Hotel Matched : 4,Hotel Not Matched : 0

,,airport slc
,,,courtyard,Courtyard Hotel Airport Salt Lake City
,,,holiday inn airport west,Holiday Inn Hotel & Suites Airport West Salt Lake City
,,,hyatt place,Hyatt Place Hotel Airport Salt Lake City
,,,radisson airport,Radisson Hotel Airport Salt Lake City
,,,residence inn,Residence Inn Airport Salt Lake City
,,,springhill suites airport,Springhill Suites Airport Salt Lake City
,,,candlewood suites,Candlewood Suites Airport Salt Lake City
,,,quality inn,Quality Inn Airport Salt Lake City

,,,Hotel Matched : 8,Hotel Not Matched : 2

,,mid valley - cottonwood
,,,candlewood suites fort union,Candlewood Suites Salt Lake City Fort Union Solitude
,,,la quinta midvale,La Quinta Inn Salt Lake City Midvale
,,,days inn salt lake city south,Days Inn Salt Lake City South Midvale
,,,extended stayamerica union park,Extended Stay America Hotel Union Park Midvale

,,,Hotel Matched : 4,Hotel Not Matched : 0

,bryce canyon

,,,Hotel Matched : 0,Hotel Not Matched : 1


virginia
,roanoke
,,roanoke - tanglewood
,,,holiday inn tanglewood,Holiday Inn Cincinnati Airport Erlanger

,,,Hotel Matched : 1,Hotel Not Matched : 1

,,salem

,,,Hotel Matched : 0,Hotel Not Matched : 1

,,north - airport
,,,hyatt place,Hyatt Place Hotel Airport Roanoke (Virginia)
,,,roanoke plaza,Airport Plaza Hotel Roanoke
,,,extended stayamerica,Extended Stay America Hotel Airport Roanoke (Virginia)

,,,Hotel Matched : 3,Hotel Not Matched : 4

,wytheville
,,wytheville
,,,country inn and suites,Country Inn & Suites Wytheville

,,,Hotel Matched : 1,Hotel Not Matched : 0

,newport news - hampton
,,hampton
,,,courtyard hampton,Courtyard Hotel Hampton
,,,holiday inn,Holiday Inn Coliseum Hampton (Virginia)
,,,springhill suites,Springhill Suites Hampton (Virginia)
,,,ramada hampton not yet reported,Ramada Inn Hampton (Virginia)
,,,la quinta,La Quinta Inn Norfolk Hampton (Virginia)
,,,suburban extended stay lodge,Suburban Extended Stay Hotel Hampton (Virginia)

,,,Hotel Matched : 6,Hotel Not Matched : 0

,,newport news - yorktown

,,,Hotel Matched : 0,Hotel Not Matched : 6

,blacksburg - christiansburg
,,,hilton garden inn,Hilton Garden Inn Blacksburg
,,,fairfield inn,Fairfield Inn & Suites Christiansburg
,,,microtel inns and suites,Microtel Inn and Suites Christiansburg

,,,Hotel Matched : 3,Hotel Not Matched : 1

,blacksburg - christiansburg
,,,hilton garden inn,Hilton Garden Inn Blacksburg
,,,fairfield inn,Fairfield Inn & Suites Christiansburg

,,,Hotel Matched : 2,Hotel Not Matched : 2

,bristol
,,,courtyard,Courtyard Hotel Bristol (Virginia)
,,,la quinta,La Quinta Inn Bristol (Virginia)
,,,microtel bristol,Microtel Inn & Suites Bristol (Virginia)

,,,Hotel Matched : 3,Hotel Not Matched : 1

,staunton
,,,holiday inn and conference center,Holiday Inn Golf & Conference Center Staunton
,,,microtel inn staunton,Microtel Inn Staunton

,,,Hotel Matched : 2,Hotel Not Matched : 0

,woodbridge - dumfries
,,woodbridge
,,,country inn and suites,Country Inn & Suites Woodbridge (Virginia)

,,,Hotel Matched : 1,Hotel Not Matched : 1

,winchester
,,,courtyard,Courtyard Hotel Winchester (Virginia)
,,,the george washington hotel,George Washington Hotel Winchester (Virginia)

,,,Hotel Matched : 2,Hotel Not Matched : 3

,williamsburg
,,center - outlets
,,,holiday inn historic gateway,Holiday Inn Hotel & Suites Historic Gateway Williamsburg (Virginia)
,,,fairfield inn,Fairfield Inn & Suites Williamsburg (Virginia)
,,,springhill suites,SpringHill Suites Williamsburg (Virginia)
,,,americas best value inn,Americas Best Value Inn Williamsburg (Virginia)
,,,holiday inn patriot,Holiday Inn Patriot Williamsburg (Virginia)

,,,Hotel Matched : 5,Hotel Not Matched : 0

,,historic - busch gardens
,,,crowne plaza,Crowne Plaza Hotel Williamsburg
,,,marriott,Marriott Hotel Williamsburg (Virginia)
,,,clarion,Clarion Hotel Historic District Williamsburg (Virginia)
,,,lexington george washington,Lexington George Washington Inn Williamsburg (Virginia)

,,,Hotel Matched : 4,Hotel Not Matched : 4

,lexington

,,,Hotel Matched : 0,Hotel Not Matched : 2

,northern virginia
,,sterling - ashburn
,,,aloft dulles north,Aloft Hotel Airport North Dulles
,,,courtyard dulles town center,Courtyard Hotel Town Center Dulles
,,,doubletree airport sterling,Doubletree Hotel Dulles Airport Sterling (Virginia)
,,,hyatt place dulles north,Hyatt Place Hotel Dulles Airport Sterling (Virginia)
,,,hampton inn dullescascades,Hampton Inn Dulles Cascades Sterling (Virginia)
,,,candlewood suites,Candlewood Suites Sterling (Virginia)
,,,extended stayamerica,Extended Stay America Hotel Sterling (Virginia)

,,,Hotel Matched : 7,Hotel Not Matched : 0

,,leesburg -ashburn west
,,,holiday inn leesburg,Holiday Inn Carradoc Hall Leesburg (Virginia)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,tysons corner - falls church
,,,crowne plaza,Crowne Plaza Hotel Tysons Corner McLean (Virginia)
,,,embassy suites,Embassy Suites Tysons Corner Vienna (Virginia)
,,,hilton mcclean tysons corner,Hilton Hotel Tysons Corner McLean (Virginia)
,,,marriott,Marriott Hotel Fairview Park Falls Church
,,,marriott fairview park,Marriott Hotel Fairview Park Falls Church
,,,sheraton premiere,Sheraton Premiere Hotel Tysons Corner Vienna (Virginia)
,,,westin,The Westin Hotel Tysons Corner Falls Church
,,,courtyard tysons corner,Courtyard Hotel Dunn Loring Fairfax Vienna (Virginia)
,,,courtyard dunn loring,Courtyard Hotel Dunn Loring Fairfax Vienna (Virginia)
,,,hilton garden inn tysons corner,Hilton Garden Inn Tysons Corner Vienna (Virginia)
,,,residence inn fairfax merrifield,Residence Inn Fairfax Merrifield Falls Church
,,,homestead suites,Homestead Studio Suites Vienna (Virginia)

,,,Hotel Matched : 12,Hotel Not Matched : 1

,,manassas
,,,courtyard,Courtyard Hotel Battlefield Park Manassas
,,,springhill suites chantilly,Springhill Suites Chantilly Centreville
,,,days inn,Days Inn Manassas

,,,Hotel Matched : 3,Hotel Not Matched : 0

,,fairfax
,,,hyatt fair lakes,Hyatt Hotel Fair Lakes Fairfax (Virginia)
,,,marriott at fair oaks,Marriott Hotel Fair Oaks Fairfax (Virginia)
,,,courtyard fair oaks,Courtyard Hotel Fair Oaks Fairfax (Virginia)
,,,hilton garden inn,Hilton Garden Inn Fairfax (Virginia)
,,,residence inn,Residence Inn Fair Lakes Fairfax (Virginia)
,,,best western,Best Western Hotel Fairfax (Virginia)
,,,candlewood suites,Candlewood Suites Fairfax (Virginia)
,,,homestead studio suites fair oaks,Homestead Studio Suites Hotel Fair Oaks Fairfax (Virginia)

,,,Hotel Matched : 8,Hotel Not Matched : 2

,,springfield
,,,courtyard,Courtyard Hotel Springfield (Virginia)
,,,holiday inn express,Holiday Inn Express Springfield (Virginia)

,,,Hotel Matched : 2,Hotel Not Matched : 2

,richmond
,,innsbrook
,,,aloft richmond west,Aloft Hotel Richmond West Glen Allen
,,,courtyard northwest,Courtyard Hotel Richmond Northwest Glen Allen
,,,hyatt place,Hyatt Place Hotel Richmond Glen Allen
,,,hilton garden inn,Hilton Garden Inn Richmond Innsbrook Glen Allen
,,,candlewood suites richmond west,Candlewood Suites Richmond West Glen Allen
,,,towneplace suites,TownePlace Suites Richmond Glen Allen

,,,Hotel Matched : 6,Hotel Not Matched : 3

,,airport ric
,,,courtyard richmond airport,Courtyard Hotel Richmond Airport Sandston
,,,doubletree not yet reported,Doubletree Hotel Richmond Airport Sandston
,,,hyatt place,Hyatt Place Hotel Airport Richmond
,,,wyndham airport,Wyndham Hotel Airport Richmond
,,,best western airport,Best Western Richmond Airport Hotel Sandston
,,,clarion hotel,Clarion Hotel Sandston
,,,holiday inn express,Holiday Inn Express Richmond Airport Sandston
,,,holiday inn,Holiday Inn Express Richmond Airport Sandston

,,,Hotel Matched : 8,Hotel Not Matched : 0

,,downtown
,,,berkley hotel,The Berkeley Hotel Richmond
,,,omni hotel,Omni Richmond Hotel
,,,doubletree,Doubletree Hotel Downtown Richmond
,,,marriott,Marriott Hotel Richmond
,,,crowne plaza,Crowne Plaza Hotel Downtown Richmond
,,,hilton garden inn,Hilton Garden Inn Downtown Richmond
,,,commonwealth suites,Commonwealth Park Suites Hotel Richmond

,,,Hotel Matched : 7,Hotel Not Matched : 0

,,chester
,,,courtyard richmond chester,Courtyard Hotel Chester (Virginia)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,west end
,,,west broad street,Super 8 Motel Broad Street Richmond
,,,crowne plaza,Crowne Plaza Hotel West Richmond
,,,ramada plaza,Ramada Plaza Hotel West Richmond

,,,Hotel Matched : 3,Hotel Not Matched : 4

,,midlothian
,,,sheraton park south,Sheraton Park South Hotel Richmond

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,glen allen
,,,springhill suites,SpringHill Suites Richmond Virginia Center Glen Allen

,,,Hotel Matched : 1,Hotel Not Matched : 3

,,south
,,,ameircas best value inn south not yet reported,Americas Best Value Inn South Richmond

,,,Hotel Matched : 1,Hotel Not Matched : 2

,petersburg
,,petersburg
,,,holiday inn express,Holiday Inn Express Hotel & Suites Dinwiddie Petersburg

,,,Hotel Matched : 1,Hotel Not Matched : 0

,charlottesville
,,,courtyard north,Courtyard Hotel North Charlottesville
,,,omni charlottesville hotel,Omni Hotel Charlottesville
,,,residence inn,Residence Inn Charlottesville
,,,comfort inn monticello,Comfort Inn Monticello Charlottesville
,,,courtyard university medical center,Courtyard Hotel University Medical Center Charlottesville
,,,holiday inn university area,Holiday Inn University Charlottesville
,,,fairfield inn,Fairfield Inn Charlottesville
,,,red roof inn,Red Roof Inn Charlottesville

,,,Hotel Matched : 8,Hotel Not Matched : 1

,harrisonburg
,,,fairfield inn and suites,Fairfield Inn & Suites Harrisonburg
,,,jameson inn,Jameson Inn Harrisonburg

,,,Hotel Matched : 2,Hotel Not Matched : 0

,front royal
,,front royal
,,,holiday inn at blue ridge shadows,Holiday Inn Hotel & Suites Blue Ridge Shadows Front Royal

,,,Hotel Matched : 1,Hotel Not Matched : 0

,fredericksberg
,,fredericksberg

,,,Hotel Matched : 0,Hotel Not Matched : 1

,,south
,,,country inn and suites,Country Inn & Suites South Fredericksburg

,,,Hotel Matched : 1,Hotel Not Matched : 0

,virginia beach
,,downtown portsmouth
,,,renaissance,Renaissance Hotel Portsmouth (Virginia)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,chesapeake - greenbrier
,,,aloft,Aloft Hotel Chesapeake
,,,courtyard chesapeake,Courtyard Hotel Chesapeake

,,,Hotel Matched : 2,Hotel Not Matched : 2

,,area
,,,sheraton oceanfront,Sheraton Oceanfront Hotel Virginia Beach
,,,courtyard north,Courtyard Hotel North Virginia Beach
,,,doubletree,Doubletree Hotel Virginia Beach
,,,country inn and suites oceanfront,Country Inn & Suites Oceanfront Virginia Beach
,,,fairfield inn oceanfront,Fairfield Inn & Suites Oceanfront Virginia Beach
,,,la qinta inn and suites,La Quinta Inn & Suites Virginia Beach
,,,atlantic hotel,19 Atlantic Hotel Virginia Beach

,,,Hotel Matched : 7,Hotel Not Matched : 5

,,airport norfolk orf
,,,hilton,Hilton Hotel Airport Norfolk
,,,holliday inn executive center,Holiday Inn Executive Center Virginia Beach
,,,residence inn,Residence Inn Airport Norfolk (Virginia)
,,,la quinta inn,La Quinta Inn Norfolk Virginia Beach
,,,best western,Best Western Inn Virginia Beach

,,,Hotel Matched : 5,Hotel Not Matched : 1

,,virginia beach - pembroke
,,,westin town center,Westin Town Center Hotel Virginia Beach
,,,founders inn,Founders Inn and Spa Virginia Beach
,,,crowne plaza,Crowne Plaza Hotel Norfolk Virginia Beach
,,,hilton garden inn town center,Hilton Garden Inn Tower Center Virginia Beach

,,,Hotel Matched : 4,Hotel Not Matched : 0

,,downtown norfolk
,,,marriott waterside,Marriott Hotel Waterside Norfolk (Virginia)
,,,courtyard,Courtyard Hotel Downtown Norfolk (Virginia)
,,,crowne plaza norfolk,Crowne Plaza Hotel Norfolk
,,,residence inn,Residence Inn Downtown Norfolk (Virginia)

,,,Hotel Matched : 4,Hotel Not Matched : 3

,,chesapeake - churchland - suffolk
,,,courtyard,Courtyard Hotel Suffolk (Virginia)
,,,hampton inn norfolkportsmouthchesapeake,Hampton Inn Portsmouth Chesapeake

,,,Hotel Matched : 2,Hotel Not Matched : 1

,lynchburg
,,,kirkley hotel,Kirkley Hotel Lynchburg
,,,extended stayamerica,Extended Stay America Hotel Lynchburg

,,,Hotel Matched : 2,Hotel Not Matched : 0


oregon
,albany
,,albany
,,,la quinta,La Quinta Inn & Suites Albany (Oregon)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,lincoln city
,,lincoln city
,,,best western landmark inn,Best Western Landmark Inn Lincoln City (Oregon)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,roseburg
,,roseburg
,,,travelodge roseburg,Travelodge Hotel Roseburg

,,,Hotel Matched : 1,Hotel Not Matched : 0

,tillamook
,,,shilo inn,Shilo Inn Suites Hotel Tillamook

,,,Hotel Matched : 1,Hotel Not Matched : 0

,coos bay
,,,red lion,Red Lion Hotel Coos Bay

,,,Hotel Matched : 1,Hotel Not Matched : 0

,mcminnville
,,mcminnville
,,,red lion,Red Lion Inn & Suites McMinnville (Oregon)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,seaside
,,seaside
,,,holiday inn express,Holiday Inn Express Hotel & Suites Seaside (Oregon)
,,,shilo inn east,Shilo Inn East Seaside (Oregon)

,,,Hotel Matched : 2,Hotel Not Matched : 1

,,astoria
,pendleton
,,,red lion hotel,Red Lion Hotel Pendleton

,,,Hotel Matched : 1,Hotel Not Matched : 0

,salem
,,,red lion,Red Lion Hotel Salem
,,,la quinta inn salem,La Quinta Inn & Suites Salem
,,,renaissance inn keizer,Renaissance Inn Keizer

,,,Hotel Matched : 3,Hotel Not Matched : 1

,newport
,,newport

,,,Hotel Matched : 0,Hotel Not Matched : 1

,bend
,,,shilo inn suites,Shilo Inn Suites Hotel Bend
,,,red lion bend,Red Lion Hotel Bend
,,,towneplace suites,Towneplace Suites Bend

,,,Hotel Matched : 3,Hotel Not Matched : 0

,rogue valley
,,ashland
,,,la quinta,La Quinta Inn & Suites Ashland (Oregon)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,medford
,,,holiday inn express,Holiday Inn Express Medford (Oregon)
,,,red lion,Red Lion Hotel Medford (Oregon)
,,,candlewood suites,Candlewood Suites Airport South Bend
,,,fairfield inn,Fairfield Inn & Suites Notre Dame South Bend
,,,shiloh inn,Shilo Inn Medford (Oregon)

,,,Hotel Matched : 5,Hotel Not Matched : 0

,wilsonville
,,wilsonville
,,,holiday inn,Holiday Inn Portland Wilsonville

,,,Hotel Matched : 1,Hotel Not Matched : 0

,portland
,,south waterfront
,,,avalon hotel and spa,Avalon Hotel Portland (Oregon)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,clackamas
,,,courtyard marriott southeast,Courtyard Hotel Portland Southeast Clackamas

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,lake oswego - tigard
,,,crowne plaza lake oswego,Crowne Plaza Hotel Lake Oswego
,,,hilton garden inn lake oswego,Hilton Garden Inn Lake Oswego
,,,homestead studio suites tigard,Homestead Studio Suites Tigard
,,,quality inn tigard,Quality Inn Tigard

,,,Hotel Matched : 4,Hotel Not Matched : 4

,,beaverton - hillsboro
,,,courtyard beaverton,Courtyard Hotel Portland Beaverton
,,,courtyard hillsboro,Courtyard Hotel Portland Beaverton
,,,hilton garden inn beaverton,Hilton Garden Inn Portland Beaverton
,,,holiday inn express westhillsboro,Holiday Inn Express Portland West Hillsboro (Oregon)
,,,hotel b,Hotel B Hillsboro (Oregon)
,,,comfort inn hillsboro,Comfort Inn and Suites West Beaverton
,,,extended stayamerica,Extended Stay America Hotel Beaverton

,,,Hotel Matched : 7,Hotel Not Matched : 1

,,gresham - troutdale
,,,four points,Four Points Hotel East Portland (Oregon)
,,,holiday inn,Holiday Inn Gresham
,,,comfort suites,Comfort Inn & Suites Troutdale
,,,extended stayamerica,Extended Stay America Hotel Portland (Oregon)

,,,Hotel Matched : 4,Hotel Not Matched : 0

,,downtown
,,,benson hotel,Benson Hotel Portland (Oregon)
,,,governor hotel,Governor Hotel Portland (Oregon)
,,,heathman hotel,Heathman Hotel Portland (Oregon)
,,,hotel deluxe,Deluxe Hotel Portland (Oregon)
,,,hotel lucia,Lucia Hotel Portland (Oregon)
,,,hotel monaco,Hotel Monaco Portland (Oregon)
,,,hotel vintage plaza,Vintage Plaza Hotel Portland (Oregon)
,,,the nines,The Nines Hotel Portland (Oregon)
,,,westin,Westin Hotel Portland (Oregon)
,,,embassy suites,Embassy Suites Downtown Portland (Oregon)
,,,hilton executive tower,Hilton Hotel Executive Tower Portland (Oregon)
,,,hotel fifty,Hotel Fifty Portland (Oregon)
,,,marriott city center,Marriott Hotel City Center Portland (Oregon)
,,,marriott waterfront,Marriott Hotel Downtown Waterfront Portland (Oregon)
,,,courtyard city center,Courtyard Hotel City Center Portland (Oregon)

,,,Hotel Matched : 15,Hotel Not Matched : 5

,,convention center - lloyd center
,,,courtyard lloyd center,Courtyard Hotel Downtown Portland (Oregon)
,,,doubletree lloyd center,Doubletree Hotel Portland
,,,red lion convention center,Red Lion Hotel Portland (Oregon)
,,,residence inn lloyd center,Residence Inn Lloyd Center Portland (Oregon)
,,,jupiter,Jupiter Hotel Portland (Oregon)
,,,inn at the convention center,Inn at the Convention Center Portland (Oregon)

,,,Hotel Matched : 6,Hotel Not Matched : 1

,,north harbor - jantzen beach

,,,Hotel Matched : 0,Hotel Not Matched : 3

,,vancouver
,,,hilton,Hilton Hotel Vancouver (Washington)
,,,red lion at the quay,Red Lion Hotel at the Quay Vancouver (Washington)
,,,residence inn portland north,Residence Inn North Portland Vancouver (Washington)
,,,staybridge suites,Staybridge Suites Vancouver (Washington)
,,,springhill suites,SpringHill Suites Columbia Tech Center Vancouver (Washington)

,,,Hotel Matched : 5,Hotel Not Matched : 0

,,airport pdx
,,,sheraton,Sheraton Hotel Airport Portland (Oregon)
,,,holiday inn airport,Holiday Inn Airport Portland (Oregon)
,,,hyatt place portland airport,Hyatt Place Hotel Portland (Oregon)
,,,radisson,Radisson Hotel Airport Portland (Oregon)
,,,staybridge suites,Staybridge Suites Airport Portland (Oregon)
,,,clarion airport,Clarion Hotel Airport Portland (Oregon)
,,,comfort inn and suites,Comfort Inn & Suites Airport Portland (Oregon)
,,,fairfield inn,Fairfield Inn Airport Portland (Oregon)

,,,Hotel Matched : 8,Hotel Not Matched : 3

,,northwest
,,,silver cloud,Silver Cloud Inn Downtown Portland (Oregon)

,,,Hotel Matched : 1,Hotel Not Matched : 0

,,grants pass
,,,la quinta,La Quinta Inn & Suites Grants Pass
,,,shilo inn,Shilo Inn Grants Pass

,,,Hotel Matched : 2,Hotel Not Matched : 0

,eugene
,,eugene
,,,hilton,Hilton Hotel & Conference Center Eugene
,,,valley river inn,Valley River Inn Eugene
,,,red lion,Red Lion Hotel Eugene
,,,americas best value inn,Americas Best Value Inn Eugene

,,,Hotel Matched : 4,Hotel Not Matched : 0

,,springfield
,,,courtyard,Courtyard Hotel Eugene Springfield (Oregon)

,,,Hotel Matched : 1,Hotel Not Matched : 0


connecticut
,lower fairfield county
,,greenwich - stamford
,,,hyatt regency,Hyatt Regency Hotel Old Greenwich
,,,marriott,Marriott Hotel & Spa Stamford (Connecticut)
